"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",0
"Dissident",95
"Education",52.2
"Elections Ministry",0
"Exiles",0
"General Population",40.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",7
"Legal",0
"Marines",0
"Media",0
"Military",27
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",70.6
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",52.9
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
