"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",9.4
"Communist",0
"Criminals",24.4
"Dissident",3.9
"Education",0
"Environment Ministry",0
"General Population",0
"Government",186.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",6.9
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",60.8
"Protestors",72.9
"Provincial",0
"Radicals",20.9
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",164.3
"Transportation Business",0
"Unidentified Forces",0
"Women",0
