"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",0
"Dissident",0
"General Population",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",12.9
"Local",0
"Media",17.3
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",11.9
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",32.9
"State-Owned Transportation",0
"Unidentified Forces",0
