"TSectors","Intensity"
"(National) Minor Party",13.4
"Agricultural",0
"Business",19
"Center Right",0
"Communist",0
"Criminals",16.4
"Dissident",27.4
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",25.4
"Government",18.1
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",17.4
"Labor",0
"Legal",20.4
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",23.8
"Transportation Business",0
"Unidentified Forces",0
