"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",5.7
"Dissident",9.7
"Exiles",0
"General Population",94.7
"Government",15.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",23.2
"National",0
"National Ethnic",0.7
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",1.7
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",2.7
"Unidentified Forces",49.7
"Upper House",0
