"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",24.4
"Dissident",14.4
"Education",11.6
"Elections Ministry",0
"Exiles",0
"General Population",141
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",3.4
"Labor",0
"Legal",0
"Marines",0
"Media",0
"Military",18.4
"Municipal",6.4
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",54.9
"Protestors",19.4
"Radicals",0
"Rebel",18.4
"Separatists",0
"Social",66.7
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",47.4
