"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",0
"Dissident",227
"Education",0
"Executive",14.2
"Fundamentalist",609.4
"General Population",0
"Government",213.1
"Ideological",71.2
"Insurgents",0
"Intelligence Ministry",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",13
"Legislative",9
"Local",34.5
"Media",18
"Medical",14
"Military",244.8
"Municipal",0
"National Religious",13
"Nongovernmental Organizations",0
"Parties",0
"Police",509.6
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",10.6
"Social",1063.8
"Sunni",0
"Unidentified Forces",330.8
