"TSectors","Intensity"
"Agricultural",35.7
"Buddhist",0
"Criminals",45.7
"Defense",0
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",21.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",45.7
"International Religious",84.7
"Labor",0
"Media",28.7
"Medical",0
"Military",42.2
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",65.7
"Protestors",0
"Radicals",37.7
"Rebel",0
"Refugees",0
"Separatists",0
"Social",56.3
"State Media",0
