"TSectors","Intensity"
"Agricultural",17.2
"Business",8.2
"Catholic",0
"Criminals",66.2
"Dissident",36.2
"Education",14.2
"Entertainment",0
"Environment Ministry",0
"General Population",0
"Government",0
"Human Rights NGOs",0
"International Religious",1.2
"Justice",0
"Labor",31.2
"Legal",0
"Legislative",0
"Local",17.2
"Media",30.8
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",19.2
"Nilotic",0
"Nongovernmental Organization (International)",10.8
"Nongovernmental Organizations",0
"Police",77
"Protestors",32.7
"Provincial",0
"Rebel",44.2
"Refugees",0
"Social",239.7
"Television Entertainment",0
"Unidentified Forces",27.2
"Upper House",13.8
