"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",36.4
"Catholic",0
"Communist",0
"Criminals",32.4
"Dissident",40.4
"Education",0
"Elite",15.4
"Ethnic NGOs",0
"General Population",115.9
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",23.4
"Medical",0
"Military",25.4
"National",0
"National Religious",31.4
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",22.9
"Protestors",24
"Radicals",0
"Rebel",0
"Social",56.7
"South American Indigenous",0
"Unidentified Forces",0
