"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",9.6
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",7
"Education",0
"Elite",3.2
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",16.6
"Government",8.6
"Human Rights IGOs",0
"Ideological",3.6
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",9.2
"Protestors",0
"Provincial",0
"Rebel",0
"Social",40.6
"Transportation Business",0
"Unidentified Forces",7
