"TSectors","Intensity"
"(National) Major Party",9
"Army",0
"Business",26.5
"Criminals",30
"Dissident",93.2
"Education",0
"Executive",13
"Fundamentalist",83
"General Population",412
"Government",304.6
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",69.3
"Judicial",0
"Labor",90
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",55
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",2.6
"Police",623.1
"Protestors",0
"Provincial",39
"Radicals",0
"Rebel",33
"Social",422.4
"Sunni",0
"Unidentified Forces",48.3
