"TSectors","Intensity"
"Agricultural",2.4
"Business",38.3
"Catholic",0
"Criminals",153.6
"Dissident",2.9
"Education",28.3
"Entertainment",0
"Environment Ministry",9.9
"General Population",369.3
"Government",33.2
"Human Rights NGOs",5.9
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",13.7
"Local",0
"Media",10.9
"Medical",0
"Military",0.5
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",6.9
"Police",100
"Protestors",0
"Provincial",15.3
"Rebel",5.9
"Refugees",5.9
"Social",11.6
"Television Entertainment",0
"Unidentified Forces",42.9
"Upper House",31.9
