"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",7
"Criminals",0
"Defense",5
"Dissident",0
"Education",0
"Far Left",0
"Far Right",0
"General Population",74
"Government",116
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",87.4
"Insurgents",0
"International Ethnic",0
"Labor",2
"Legislative",23
"Local",0
"Marines",0
"Media",1
"Medical",0
"Military",59
"Municipal",0
"National Ethnic Minority",0
"National Religious",10.4
"Nongovernmental Organizations",0
"Parties",31.6
"Police",0
"Protestors",8
"Provincial",0
"Rebel",74.6
"Social",403.4
"South American Indigenous",0
"Unidentified Forces",16
