"TSectors","Intensity"
"(National) Major Party",18.4
"Army",0
"Business",46
"Criminals",72.4
"Dissident",128.6
"Education",9.6
"Executive",19
"Fundamentalist",0
"General Population",405.3
"Government",125.4
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",95.9
"Judicial",0
"Labor",23.4
"Legal",0
"Legislative",3.4
"Local",0
"Media",16.4
"Medical",0
"Military",371.3
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",23
"Parties",29.4
"Police",86.2
"Protestors",23.8
"Provincial",0
"Radicals",0
"Rebel",81.4
"Social",694
"Sunni",0
"Unidentified Forces",126
