"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",21.3
"Business",0
"Criminals",632.2
"Dissident",111.1
"Education",307.6
"General Population",7471.9
"Government",1589
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",52
"Ideological",36.4
"Insurgents",0
"International Religious",50.9
"Kashmiri",0
"Labor",244.5
"Legislative",13
"Media",37.1
"Medical",153.9
"Military",0
"Muslim",45.5
"National Religious",33.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",304.4
"Police",0
"Protestors",196.6
"Radicals",55.3
"Rebel",0
"Separatists",0
"Sikh",21
"Social",235.9
"Unidentified Forces",208.6
