"TSectors","Intensity"
"(National) Major Party",1
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",22
"Dissident",49.2
"Education",0
"General Population",98.9
"Government",124.7
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",29
"Local",0
"Media",0
"Military",44.6
"National Ethnic",2
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",11
"Provincial",0
"Rebel",0
"Refugees",0
"Social",133.2
"Unidentified Forces",14.6
"Women",0
