"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",275.3
"Education",140.7
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",248.5
"Government",0
"Human Rights IGOs",193.9
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",0
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",189.1
"Radicals",0
"Radio News",0
"Rebel",0
"Social",205.9
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",199.9
