"TSectors","Intensity"
"Agriculture",0
"Business",49
"Catholic",0
"Criminals",129.4
"Dissident",45.8
"Education",74.7
"Exiles",0
"Food Ministry",0
"General Population",954.2
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",33.2
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",55
"Labor Ministry",0
"Media",35.4
"Medical",44.2
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",43.2
"Nongovernmental Organizations",24.7
"Police",0
"Protestors",33.1
"Provincial Party",35.3
"Radicals",0
"Rebel",44.2
"Refugees",44.2
"Social",69.1
"Unidentified Forces",0
