"TSectors","Intensity"
"Agricultural",3
"Business",58.8
"Catholic",0
"Criminals",69.5
"Dissident",41
"Education",6
"Entertainment",0
"Environment Ministry",0
"General Population",153.3
"Government",96
"Human Rights NGOs",16
"International Religious",0
"Justice",0
"Labor",2
"Legal",8
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",15
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",245.1
"Television Entertainment",0
"Unidentified Forces",36
"Upper House",0
