"TSectors","Intensity"
"Agricultural",0
"Business",14
"Catholic",0
"Criminals",0
"Dissident",208
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",0
"Government",86.8999999999999
"Human Rights NGOs",1.77635683940025e-15
"International Religious",0
"Justice",0
"Labor",128
"Legal",39
"Legislative",0
"Local",0
"Media",13.9
"Medical",0
"Military",0
"Municipal",0
"Muslim",15.6
"National Religious",37.6
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",642.5
"Television Entertainment",0
"Unidentified Forces",9
"Upper House",5
