"TSectors","Intensity"
"Agricultural",0
"Buddhist",81.6
"Criminals",0
"Defense",68.7
"Dissident",224.8
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",75.6
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",85.6
"Medical",0
"Military",85.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",68.6
"Police",71.6
"Protestors",83.3
"Radicals",0
"Rebel",81.6
"Refugees",0
"Separatists",0
"Social",66.5
"State Media",0
