"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",17.5
"Dissident",89.5
"Education",28.5
"General Population",156.7
"Government",45
"Government Major Party (In Government)",4.5
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",11.5
"International Religious",38.9
"Labor",31.5
"Local",76.7
"Media",0
"Military",168.1
"National Ethnic",0
"National Ethnic Minority",13.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",30.5
"Police",2.5
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",18.1
"Refugees",0
"Social",0
"Unidentified Forces",97.1
"Women",0
