"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",0
"Dissident",28.8
"General Population",17.4
"Health Ministry",0
"Human Rights IGOs",2.8
"Human Rights NGOs",0
"Labor",0
"Local",0
"Media",8.8
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",27.8
"Protestors",17.8
"Provincial",0
"Radicals",0
"Rebel",0
"Social",0
"State-Owned Transportation",0
"Unidentified Forces",0
