"TSectors","Intensity"
"(National) Major Party",55.1
"Agricultural",0
"Arab",0
"Beja",0
"Business",67.9
"Criminals",72.9
"Dissident",69.9
"Education",61.9
"General Population",118.9
"Government",0
"Government Major Party (In Government)",72.9
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",63.5
"Local",53.9
"Media",58.9
"Military",113.5
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",119.4
"Print News",0
"Protestors",86.9
"Provincial",0
"Rebel",140.5
"Refugees",72.9
"Social",157.6
"Unidentified Forces",86.9
"Women",0
