"TSectors","Intensity"
"(National) Minor Party",19
"Army",0
"Catholic",0
"Criminals",30.4
"Dissident",81.4
"Education",3.4
"Executive Office",0
"General Population",601.2
"Government",947.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",13.4
"International Religious",3.4
"Kurd (Ethnic Group)",219.2
"Labor",2.4
"Legal",0
"Local",0
"Media",1.4
"Military",76.4
"Municipal",0
"Muslim",0
"National Religious",22.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",3.4
"Parties",3.8
"Police",56.9
"Protestors",58
"Radicals",0
"Rebel",47.4
"Refugees",0
"Separatists",72
"Social",157.1
"Unidentified Forces",22.9
