"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",126.5
"Business",122.5
"Criminals",0
"Defense",0
"Dissident",0
"Education",0
"Far Left",0
"Far Right",0
"General Population",193.6
"Government",124.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Ethnic",0
"Labor",119
"Legislative",0
"Local",123.5
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",126.3
"Parties",122.3
"Police",157.5
"Protestors",0
"Provincial",0
"Rebel",138.7
"Social",0
"South American Indigenous",0
"Unidentified Forces",114.5
