"TSectors","Intensity"
"Agricultural",0
"Army",23.7
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",184.8
"Education",19.9
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",47
"Government",39.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",12.4
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",17.4
"Military",29
"Military Intelligence",0
"National",11.4
"Nongovernmental Organization (International)",21.4
"Nongovernmental Organizations",29.4
"Police",0
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",55.9
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",31.4
