"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",413.2
"Dissident",293.2
"Education",0
"General Population",423
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",421.4
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",378.8
"International Religious",0
"Labor",0
"Local",0
"Media",402.2
"Military",448.4
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",414.4
"Refugees",0
"Social",860.4
"Unidentified Forces",396.8
"Women",0
