"TSectors","Intensity"
"Agricultural",19.2
"Business",0
"Catholic",0
"Criminals",99.6
"Dissident",56.1
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",411.1
"Government",117.1
"Human Rights NGOs",0
"International Religious",88
"Justice",0
"Labor",0
"Legal",29.2
"Legislative",0
"Local",19.7
"Media",27.2
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",29.2
"Nilotic",0
"Nongovernmental Organization (International)",27.2
"Nongovernmental Organizations",0
"Police",169.7
"Protestors",74.2
"Provincial",0
"Rebel",0
"Refugees",0
"Social",440.8
"Television Entertainment",0
"Unidentified Forces",53.2
"Upper House",0
