"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",0
"Dissident",0
"General Population",71.5
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",0.6
"Local",0
"Media",6
"Military",9
"Muslim",0
"National Religious",14
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",21
"Protestors",4
"Provincial",0
"Radicals",0
"Rebel",0
"Social",3.4
"State-Owned Transportation",0
"Unidentified Forces",0
