"TSectors","Intensity"
"Agricultural",0
"Army",123.5
"Banned Parties",0
"Center Left",0
"Criminals",148.9
"Dissident",0
"Education",121.9
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",104.5
"Government",0
"Human Rights IGOs",116.9
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",123.5
"Media",124.5
"Military",141.1
"Military Intelligence",123.9
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",126.9
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",174.3
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
