"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",11
"Dissident",86
"Education",0
"Environment Ministry",0
"General Population",65.4
"Government",14
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",6.6
"Information",0
"Insurgents",0
"Labor",3
"Legislative",10
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",105.6
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",38
"Transportation Business",0
"Unidentified Forces",0
"Women",0
