"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",4.8
"Dissident",4.4
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",11.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",7.4
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",3.4
"Police",0
"Protestors",21.6
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",4.4
"Social",40.4
"State Media",0
