"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",4
"Christian",0
"Criminals",61.5
"Dissident",15
"Education",0
"Elections Ministry",5
"Entertainment",0
"Far Right",6
"Food Ministry",0
"General Population",0
"Government",134.3
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",97.4
"Labor",0
"Lower House",0
"Medical",0
"Military",7.8
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",5.3
"Police",0
"Protestors",56
"Radicals",0
"Rebel",0
"Separatists",15
"Social",239.8
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",14
