"TSectors","Intensity"
"Agricultural",71.6
"Buddhist",0
"Business",95.1
"Criminals",0
"Dissident",220.6
"Education",0
"Exiles",0
"Finance",0
"General Population",495.6
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",70.6
"International Ethnic",74.6
"International Religious",0
"Local",0
"Media",0
"Medical",76.6
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",80.6
"Police",144.1
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",74.6
"Separatists",87
"Social",260.7
"State Media",0
"Unidentified Forces",74.6
"Uyghur",79.6
