"TSectors","Intensity"
"(National) Minor Party",60.6
"Air Force",66.8
"Army",0
"Business",91.3
"Center Right",0
"Centrist",0
"Criminals",78.8
"Dissident",102.2
"Education",152.8
"Executive",70.1
"General Population",952.7
"Government",309.1
"Human Rights IGOs",0
"Human Rights NGOs",75.8
"Insurgents",0
"International Ethnic",68.8
"International Religious",51.8
"Labor",80.8
"Local",65.8
"Media",80
"Medical",72.1
"Military",130.9
"Muslim",73.8
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",66.8
"Parties",61.8
"Police",135.8
"Protestors",85.8
"Provincial",0
"Radicals",0
"Rebel",0
"Social",337.6
"Unidentified Forces",498.6
