"TSectors","Intensity"
"(National) Major Party",28.1
"Agricultural",0
"Buddhist",0
"Business",78
"Criminals",97.8
"Dissident",157
"Education",0
"Elite",0
"Exiles",0
"General Population",740.4
"Government",173.1
"Government Major Party (In Government)",40.5
"Human Rights IGOs",28.5
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",18.3
"Labor",12.9
"Legislative",27.3
"Media",29.3
"Medical",0
"Military",29.3
"Municipal",20.5
"Muslim",29.3
"National Religious",0
"Nongovernmental Organization (International)",17.9
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",99.6
"Police",153.7
"Protestors",25
"Radicals",33.3
"Rebel",20.9
"Social",108
"Unidentified Forces",33.3
