"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",3
"Dissident",23
"Education",4.4
"Elections Ministry",19
"Exiles",0
"General Population",280.1
"Human Rights IGOs",12.4
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",7
"Legal",0
"Marines",0
"Media",0
"Military",0
"Municipal",8
"National Religious",15
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",50.1
"Protestors",34
"Radicals",0
"Rebel",0
"Separatists",12
"Social",128.9
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
