"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",1.8
"Catholic",10.8
"Communist",0
"Criminals",45
"Dissident",74.8
"Education",19.8
"Elite",3.8
"Ethnic NGOs",0
"General Population",339.9
"Government",22.5
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",15.8
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",40.8
"Radicals",20.8
"Rebel",0
"Social",0
"South American Indigenous",0
"Unidentified Forces",0
