"TSectors","Intensity"
"(National) Minor Party",10.1
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",42.5
"Education",0
"Elite",30.5
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",28.5
"Government",0
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",10.5
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",23
"Protestors",0
"Provincial",0
"Rebel",0
"Social",13.5
"Transportation Business",0
"Unidentified Forces",0
