"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",197.9
"Dissident",43.2
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",118.3
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",23.2
"Labor Ministry",0
"Media",0
"Medical",50
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",37
"Police",123.1
"Protestors",0
"Provincial Party",38.1
"Radicals",0
"Rebel",0
"Refugees",0
"Social",1151.2
"Unidentified Forces",48.5
