"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",3.1
"Center Right",6.1
"Communist",0
"Criminals",0
"Dissident",84.1
"Education",0
"Elite",18.8
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",24.5
"Government",0
"Human Rights IGOs",0
"Ideological",19.9
"Insurgents",6.1
"Judicial",0
"Labor",4.1
"Legal",0
"Local",0
"Media",6.1
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",60.7
"Transportation Business",0
"Unidentified Forces",0
