"TSectors","Intensity"
"Army",1
"Business",49.5
"Center Left",0
"Christian",3.7
"Criminals",88
"Dissident",138
"Education",0
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",4
"General Population",0
"Government",47.1
"Government Major Party (In Government)",11
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0.2
"Labor",0
"Lower House",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",7.7
"Parties",28.3
"Police",49.2
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",710.5
"State Owned Enterprises",0
"State-Owned Heavy Industrial",6
"Unidentified Forces",30.8
