"TSectors","Intensity"
"Agriculture",0
"Business",62.7
"Catholic",0
"Criminals",109.1
"Dissident",0
"Education",44.7
"Exiles",0
"Food Ministry",0
"General Population",447.3
"Government",92.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",41.1
"Intelligence Ministry",0
"Jewish",0
"Labor",46
"Labor Ministry",38.1
"Media",43.2
"Medical",0
"Military",32.7
"Military Intelligence",0
"Muslim",0
"National Religious",33.1
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",40.1
"Police",182
"Protestors",58.1
"Provincial Party",0
"Radicals",38.1
"Rebel",35.1
"Refugees",0
"Social",579.9
"Unidentified Forces",34.7
