"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",40.2
"Business",27
"Center Right",0
"Centrist",0
"Criminals",95
"Dissident",63
"Education",4.6
"Executive",0
"General Population",310
"Government",453.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",70.4
"Labor",0
"Local",0
"Media",7
"Medical",0
"Military",211.8
"Muslim",53
"National Religious",35.6
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",17
"Parties",8
"Police",0
"Protestors",36.6
"Provincial",17
"Radicals",0
"Rebel",28
"Social",247.4
"Unidentified Forces",274
