"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",106.7
"Education",0
"Executive Office",0
"General Population",63
"Government",84.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",3.4
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",2.7
"Municipal",23.2
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",126.2
"Protestors",0
"Radicals",0
"Rebel",7.2
"Refugees",0
"Separatists",0
"Social",82.9
"Unidentified Forces",0
