"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",75.2
"Dissident",114
"Education",13.1
"Executive Office",0
"General Population",15
"Government",101.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",11
"Insurgents",0
"International Ethnic",155.4
"International Religious",0
"Kurd (Ethnic Group)",80
"Labor",0
"Legal",0
"Local",0
"Media",8
"Military",346.1
"Municipal",0
"Muslim",11
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",5
"Police",0
"Protestors",7
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",174.4
"Unidentified Forces",94
