"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",35
"Center Right",0
"Centrist",0
"Criminals",19.4
"Dissident",34
"Education",0
"Executive",9.4
"General Population",210.8
"Government",248.6
"Human Rights IGOs",15
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",24
"Labor",9.4
"Local",0
"Media",11
"Medical",0
"Military",2.1
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",22.1
"Police",0
"Protestors",0
"Provincial",0
"Radicals",11.4
"Rebel",28.4
"Social",388.6
"Unidentified Forces",80.7
