"TSectors","Intensity"
"(National) Minor Party",0.2
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",6.4
"Dissident",0
"Education",0
"Elite",7.9
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Ideological",0
"Insurgents",17.4
"Judicial",7.4
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",16.4
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",37.4
"Social",43.9
"Transportation Business",0
"Unidentified Forces",0
