"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",77.3
"Dissident",157.3
"Education",75.3
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",66.3
"International Ethnic",0
"Kurd (Ethnic Group)",74.3
"Labor",71.3
"Labor NGOs",0
"Legal",0
"Media",58.3
"Military",64.7
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",67.3
"Nongovernmental Organizations",69.3
"Police",0
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",100.7
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",79.3
