"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",85.7
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",61.8
"Government",65.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",75.2
"Labor",0
"Media",79.2
"Medical",0
"Military",92.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",73.2
"Police",89.2
"Protestors",0
"Radicals",0
"Rebel",79.2
"Refugees",0
"Separatists",0
"Social",63.4
"State Media",0
