"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",33
"Catholic",0
"Communist",0
"Criminals",25
"Dissident",97
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",0
"Government",122.9
"Government Major Party (In Government)",0
"Human Rights NGOs",6
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",17
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",260.4
"South American Indigenous",0
"Unidentified Forces",0
