"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",24.2
"Catholic",0
"Communist",0
"Criminals",29.2
"Dissident",77.7
"Education",28.7
"Elite",21.2
"Ethnic NGOs",19.2
"General Population",407.4
"Government",32.5
"Government Major Party (In Government)",0
"Human Rights NGOs",28.2
"Intelligence Ministry",0
"Justice",0
"Legal",21.2
"Media",0
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",16.2
"Organized Violent",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",29.7
"South American Indigenous",0
"Unidentified Forces",0
