"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",0
"Education",0
"Elite",0
"Executive",2
"Executive Office",0
"General Population",2.6
"Government",83.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",3.6
"Medical",0
"Military",0
"Muslim",17
"National Religious",10.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",48
"Separatists",0
"Shia",17
"Social",8.6
"Unidentified Forces",0
