"TSectors","Intensity"
"Army",0
"Business",101.7
"Center Left",14.9
"Christian",21.9
"Criminals",0
"Dissident",479.2
"Education",0
"Elections Ministry",20.9
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",717.8
"Government",59.9999999999999
"Government Major Party (In Government)",0
"Human Rights NGOs",13.9
"Insurgents",0
"International Religious",0
"Labor",0
"Lower House",0
"Medical",0
"Military",396.2
"Military Intelligence",37.9
"Muslim",0
"National Religious",25.3
"Parties",42.8
"Police",242.4
"Protestors",0
"Radicals",0
"Rebel",124.9
"Separatists",17.9
"Social",505.6
"State Owned Enterprises",45.9
"State-Owned Heavy Industrial",0
"Unidentified Forces",56
