"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",17.7
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",16
"Government",13.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",9.4
"Military",10.4
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",15.4
"Police",10.4
"Protestors",0
"Radicals",0
"Rebel",12.4
"Refugees",0
"Separatists",0
"Social",17
"State Media",0
