"TSectors","Intensity"
"Business",27
"Criminals",0
"Defense",0
"Dissident",49.4
"Education",1
"Elite",18
"Executive",14
"Executive Office",0
"General Population",77.4
"Government",416.5
"Human Rights IGOs",1
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",7
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",3
"National Religious",0
"Nongovernmental Organization (International)",19
"Nongovernmental Organizations",0
"Police",76.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",58.2
"Unidentified Forces",40
