"TSectors","Intensity"
"Agricultural",3
"Business",1.5
"Catholic",0
"Criminals",0
"Dissident",0
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",15
"Government",10.6
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",3
"Local",0
"Media",2
"Medical",0
"Military",17
"Municipal",0
"Muslim",0
"National Religious",21
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",8
"Protestors",0
"Provincial",0
"Rebel",5
"Refugees",0
"Social",25.6
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
