"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",29.7
"Catholic",0
"Communist",0
"Criminals",31.5
"Dissident",14.5
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",0
"Government",164.7
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",6.7
"Legal",8.5
"Media",9.5
"Medical",9.5
"Military",17
"National",0
"National Religious",5.1
"Navy",9.5
"Nongovernmental Organization (International)",9.5
"Organized Violent",0
"Police",69.6
"Protestors",56.1
"Radicals",0
"Rebel",0
"Social",356
"South American Indigenous",0
"Unidentified Forces",9.5
