"TSectors","Intensity"
"Agricultural",0
"Army",8.4
"Banned Parties",0
"Center Left",0
"Criminals",144.6
"Dissident",25.6
"Education",10.4
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",34.1
"Government",9.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",10.4
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",10.4
"Media",0
"Military",16.2
"Military Intelligence",0
"National",12.2
"Nongovernmental Organization (International)",38.4
"Nongovernmental Organizations",0
"Police",37.4
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",58.3
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",16.4
