"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",0
"Dissident",19
"Education",3.9
"Elite",2.4
"Executive",0
"Executive Office",0
"Exiles",0
"Foreign Ministry",7
"General Population",182
"Government",112.3
"Human Rights IGOs",0
"Human Rights NGOs",17
"Information",0
"Insurgents",8
"Interior",0
"International Religious",0
"Judicial",6.6
"Labor",0
"Legal",0
"Legislative",0
"Media",0
"Medical",0.6
"Military",216.4
"Muslim",36
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",6
"Police",0
"Protestors",0
"Rebel",0
"Refugees",5
"Social",46
"Unidentified Forces",202.2
