"TSectors","Intensity"
"Agricultural",24
"Buddhist",0
"Criminals",0
"Defense",20.6
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",38.2
"Government",2.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",38
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",56
"Nongovernmental Organization (International)",87.5
"Nongovernmental Organizations",0
"Police",0
"Protestors",57
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",55.1
"State Media",0
