"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",23.8
"Christian",0
"Criminals",0
"Dissident",15.8
"Education",0
"Elections Ministry",0
"General Population",0
"Government",24.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",14.8
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",12.8
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",0
"Police",25.8
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",0
"State Media",0
"Unidentified Forces",0
